-60.0,-1.1303
-59.9,-1.1303
-59.8,-1.7118
-59.7,-1.7118
-59.6,-2.1051
-59.5,-2.1051
-59.4,-2.3029
-59.3,-2.3029
-59.2,-2.3015
-59.1,-2.3015
-59.0,-2.0999
-58.9,-2.0999
-58.8,-1.7008
-58.7,-1.7008
-58.6,-1.1122
-58.5,-1.1122
-58.4,-0.3516
-58.3,-0.3516
-58.2,0.5486
-58.1,0.5486
-58.0,1.5321
-57.9,1.5321
-57.8,2.5104
-57.7,2.5104
-57.6,3.3589
-57.5,3.3589
-57.4,3.9326
-57.3,3.9326
-57.2,4.1089
-57.1,4.1089
-57.0,3.8427
-56.9,3.8427
-56.8,3.1907
-56.7,3.1907
-56.6,2.2828
-56.5,2.2828
-56.4,1.2662
-56.3,1.2662
-56.2,0.2646
-56.1,0.2646
-56.0,-0.6336
-55.9,-0.6336
-55.8,-1.3721
-55.7,-1.3721
-55.6,-1.9171
-55.5,-1.9171
-55.4,-2.2498
-55.3,-2.2498
-55.2,-2.3600
-55.1,-2.3600
-55.0,-2.2434
-54.9,-2.2434
-54.8,-1.9007
-54.7,-1.9007
-54.6,-1.3380
-54.5,-1.3380
-54.4,-0.5700
-54.3,-0.5700
-54.2,0.3743
-54.1,0.3743
-54.0,1.4428
-53.9,1.4428
-53.8,2.5484
-53.7,2.5484
-53.6,3.5612
-53.5,3.5612
-53.4,4.3166
-53.3,4.3166
-53.2,4.6582
-53.1,4.6582
-53.0,4.5063
-52.9,4.5063
-52.8,3.9021
-52.7,3.9021
-52.6,2.9843
-52.5,2.9843
-52.4,1.9200
-52.3,1.9200
-52.2,0.8518
-52.1,0.8518
-52.0,-0.1206
-51.9,-0.1206
-51.8,-0.9349
-51.7,-0.9349
-51.6,-1.5553
-51.5,-1.5553
-51.4,-1.9619
-51.3,-1.9619
-51.2,-2.1439
-51.1,-2.1439
-51.0,-2.0955
-50.9,-2.0955
-50.8,-1.8145
-50.7,-1.8145
-50.6,-1.3025
-50.5,-1.3025
-50.4,-0.5676
-50.3,-0.5676
-50.2,0.3693
-50.1,0.3693
-50.0,1.4642
-49.9,1.4642
-49.8,2.6340
-49.7,2.6340
-49.6,3.7396
-49.5,3.7396
-49.4,4.5847
-49.3,4.5847
-49.2,4.9615
-49.1,4.9615
-49.0,4.7486
-48.9,4.7486
-48.8,3.9915
-48.7,3.9915
-48.6,2.8744
-48.5,2.8744
-48.4,1.6188
-48.3,1.6188
-48.2,0.4060
-48.1,0.4060
-48.0,-0.6433
-47.9,-0.6433
-47.8,-1.4569
-47.7,-1.4569
-47.6,-1.9940
-47.5,-1.9940
-47.4,-2.2317
-47.3,-2.2317
-47.2,-2.1574
-47.1,-2.1574
-47.0,-1.7663
-46.9,-1.7663
-46.8,-1.0623
-46.7,-1.0623
-46.6,-0.0652
-46.5,-0.0652
-46.4,1.1763
-46.3,1.1763
-46.2,2.5622
-46.1,2.5622
-46.0,3.9160
-45.9,3.9160
-45.8,4.9853
-45.7,4.9853
-45.6,5.5173
-45.5,5.5173
-45.4,5.4076
-45.3,5.4076
-45.2,4.7821
-45.1,4.7821
-45.0,3.9084
-44.9,3.9084
-44.8,3.0479
-44.7,3.0479
-44.6,2.3830
-44.5,2.3830
-44.4,2.0165
-44.3,2.0165
-44.2,1.9923
-44.1,1.9923
-44.0,2.3087
-43.9,2.3087
-43.8,2.9170
-43.7,2.9170
-43.6,3.7048
-43.5,3.7048
-43.4,4.4776
-43.3,4.4776
-43.2,4.9704
-43.1,4.9704
-43.0,4.9417
-42.9,4.9417
-42.8,4.3244
-42.7,4.3244
-42.6,3.2793
-42.5,3.2793
-42.4,2.0831
-42.3,2.0831
-42.2,0.9885
-42.1,0.9885
-42.0,0.1696
-41.9,0.1696
-41.8,-0.2699
-41.7,-0.2699
-41.6,-0.2718
-41.5,-0.2718
-41.4,0.1912
-41.3,0.1912
-41.2,1.1154
-41.1,1.1154
-41.0,2.4397
-40.9,2.4397
-40.8,3.9845
-40.7,3.9845
-40.6,5.3588
-40.5,5.3588
-40.4,5.9724
-40.3,5.9724
-40.2,5.3984
-40.1,5.3984
-40.0,3.8173
-39.9,3.8173
-39.8,1.8161
-39.7,1.8161
-39.6,-0.1023
-39.5,-0.1023
-39.4,-1.6676
-39.3,-1.6676
-39.2,-2.7677
-39.1,-2.7677
-39.0,-3.3652
-38.9,-3.3652
-38.8,-3.4540
-38.7,-3.4540
-38.6,-3.0430
-38.5,-3.0430
-38.4,-2.1568
-38.3,-2.1568
-38.2,-0.8520
-38.1,-0.8520
-38.0,0.7485
