-60.0,-50.6162
-59.9,-49.5611
-59.8,-48.2488
-59.7,-46.6735
-59.6,-44.8441
-59.5,-42.8068
-59.4,-40.6850
-59.3,-38.7378
-59.2,-37.3781
-59.1,-37.0107
-59.0,-37.7118
-58.9,-39.1520
-58.8,-40.8897
-58.7,-42.6102
-58.6,-44.1514
-58.5,-45.4489
-58.4,-46.4885
-58.3,-47.2789
-58.2,-47.8404
-58.1,-48.1993
-58.0,-48.3868
-57.9,-48.4385
-57.8,-48.3949
-57.7,-48.2988
-57.6,-48.1944
-57.5,-48.1199
-57.4,-48.1026
-57.3,-48.1526
-57.2,-48.2612
-57.1,-48.4019
-57.0,-48.5370
-56.9,-48.6225
-56.8,-48.6147
-56.7,-48.4721
-56.6,-48.1580
-56.5,-47.6387
-56.4,-46.8833
-56.3,-45.8632
-56.2,-44.5523
-56.1,-42.9318
-56.0,-41.0018
-55.9,-38.8142
-55.8,-36.5413
-55.7,-34.5830
-55.6,-33.5766
-55.5,-34.0065
-55.4,-35.6871
-55.3,-37.9840
-55.2,-40.3703
-55.1,-42.5803
-55.0,-44.5180
-54.9,-46.1645
-54.8,-47.5301
-54.7,-48.6329
-54.6,-49.4915
-54.5,-50.1221
-54.4,-50.5371
-54.3,-50.7468
-54.2,-50.7592
-54.1,-50.5820
-54.0,-50.2237
-53.9,-49.6959
-53.8,-49.0156
-53.7,-48.2087
-53.6,-47.3121
-53.5,-46.3753
-53.4,-45.4587
-53.3,-44.6243
-53.2,-43.9217
-53.1,-43.3702
-53.0,-42.9494
-52.9,-42.6025
-52.8,-42.2502
-52.7,-41.8081
-52.6,-41.1989
-52.5,-40.3594
-52.4,-39.2453
-52.3,-37.8385
-52.2,-36.1683
-52.1,-34.3536
-52.0,-32.6701
-51.9,-31.5751
-51.8,-31.5205
-51.7,-32.5720
-51.6,-34.3437
-51.5,-36.3569
-51.4,-38.2930
-51.3,-39.9998
-51.2,-41.4220
-51.1,-42.5492
-51.0,-43.3869
-50.9,-43.9453
-50.8,-44.2328
-50.7,-44.2552
-50.6,-44.0157
-50.5,-43.5160
-50.4,-42.7591
-50.3,-41.7514
-50.2,-40.5068
-50.1,-39.0489
-50.0,-37.4140
-49.9,-35.6518
-49.8,-33.8294
-49.7,-32.0533
-49.6,-30.5349
-49.5,-29.6976
-49.4,-30.1422
-49.3,-32.1788
-49.2,-35.4015
-49.1,-39.0819
-49.0,-42.6891
-48.9,-45.9611
-48.8,-48.7943
-48.7,-51.1546
-48.6,-53.0353
-48.5,-54.4369
-48.4,-55.3603
-48.3,-55.8048
-48.2,-55.7697
-48.1,-55.2623
-48.0,-54.3157
-47.9,-53.0265
-47.8,-51.6220
-47.7,-50.5187
-47.6,-50.2193
-47.5,-50.9376
-47.4,-52.3682
-47.3,-53.9779
-47.2,-55.3504
-47.1,-56.2474
-47.0,-56.5379
-46.9,-56.1285
-46.8,-54.9161
-46.7,-52.7493
-46.6,-49.3778
-46.5,-44.3792
-46.4,-37.2287
-46.3,-30.0968
-46.2,-33.3183
-46.1,-40.3746
-46.0,-45.2802
-45.9,-48.1908
-45.8,-49.5326
-45.7,-49.5098
-45.6,-48.1659
-45.5,-45.4766
-45.4,-41.6934
-45.3,-38.7318
-45.2,-40.3921
-45.1,-45.2547
-45.0,-49.8319
-44.9,-53.2035
-44.8,-55.3689
-44.7,-56.4254
-44.6,-56.4188
-44.5,-55.3242
-44.4,-53.0540
