-60.0,-65.3788
-59.9,-64.4386
-59.8,-63.4758
-59.7,-62.5057
-59.6,-61.5491
-59.5,-60.6327
-59.4,-59.7885
-59.3,-59.0515
-59.2,-58.4574
-59.1,-58.0351
-59.0,-57.8025
-58.9,-57.7618
-58.8,-57.8985
-58.7,-58.1848
-58.6,-58.5857
-58.5,-59.0640
-58.4,-59.5845
-58.3,-60.1181
-58.2,-60.6403
-58.1,-61.1323
-58.0,-61.5801
-57.9,-61.9736
-57.8,-62.3051
-57.7,-62.5692
-57.6,-62.7619
-57.5,-62.8802
-57.4,-62.9218
-57.3,-62.8846
-57.2,-62.7672
-57.1,-62.5677
-57.0,-62.2852
-56.9,-61.9183
-56.8,-61.4664
-56.7,-60.9290
-56.6,-60.3074
-56.5,-59.6036
-56.4,-58.8232
-56.3,-57.9751
-56.2,-57.0750
-56.1,-56.1467
-56.0,-55.2257
-55.9,-54.3613
-55.8,-53.6159
-55.7,-53.0600
-55.6,-52.7603
-55.5,-52.7611
-55.4,-53.0712
-55.3,-53.6599
-55.2,-54.4673
-55.1,-55.4231
-55.0,-56.4602
-54.9,-57.5238
-54.8,-58.5725
-54.7,-59.5780
-54.6,-60.5216
-54.5,-61.3920
-54.4,-62.1825
-54.3,-62.8892
-54.2,-63.5113
-54.1,-64.0481
-54.0,-64.5002
-53.9,-64.8684
-53.8,-65.1536
-53.7,-65.3568
-53.6,-65.4790
-53.5,-65.5205
-53.4,-65.4821
-53.3,-65.3640
-53.2,-65.1664
-53.1,-64.8890
-53.0,-64.5318
-52.9,-64.0942
-52.8,-63.5761
-52.7,-62.9768
-52.6,-62.2960
-52.5,-61.5335
-52.4,-60.6894
-52.3,-59.7644
-52.2,-58.7598
-52.1,-57.6784
-52.0,-56.5236
-51.9,-55.3016
-51.8,-54.0197
-51.7,-52.6884
-51.6,-51.3194
-51.5,-49.9275
-51.4,-48.5263
-51.3,-47.1276
-51.2,-45.7384
-51.1,-44.3550
-51.0,-42.9614
-50.9,-41.5232
-50.8,-39.9861
-50.7,-38.2708
-50.6,-36.2641
-50.5,-33.8020
-50.4,-30.6214
-50.3,-26.2459
-50.2,-19.6048
-50.1,-7.1815
-50.0,12.4454
-49.9,-14.2626
-49.8,-25.5674
-49.7,-32.8032
-49.6,-38.1886
-49.5,-42.4966
-49.4,-46.0901
-49.3,-49.1660
-49.2,-51.8435
-49.1,-54.2017
-49.0,-56.2939
-48.9,-58.1586
-48.8,-59.8241
-48.7,-61.3121
-48.6,-62.6392
-48.5,-63.8180
-48.4,-64.8589
-48.3,-65.7698
-48.2,-66.5568
-48.1,-67.2249
-48.0,-67.7775
-47.9,-68.2174
-47.8,-68.5459
-47.7,-68.7640
-47.6,-68.8717
-47.5,-68.8682
-47.4,-68.7524
-47.3,-68.5222
-47.2,-68.1755
-47.1,-67.7094
-47.0,-67.1217
-46.9,-66.4105
-46.8,-65.5754
-46.7,-64.6200
-46.6,-63.5529
-46.5,-62.3936
-46.4,-61.1782
-46.3,-59.9667
-46.2,-58.8510
-46.1,-57.9538
-46.0,-57.4083
-45.9,-57.3149
-45.8,-57.6952
-45.7,-58.4807
-45.6,-59.5457
-45.5,-60.7569
-45.4,-62.0041
-45.3,-63.2107
-45.2,-64.3273
-45.1,-65.3255
-45.0,-66.1887
-44.9,-66.9084
-44.8,-67.4802
-44.7,-67.9010
-44.6,-68.1686
-44.5,-68.2801
-44.4,-68.2320
-44.3,-68.0191
-44.2,-67.6340
-44.1,-67.0676
-44.0,-66.3085
-43.9,-65.3418
-43.8,-64.1511
-43.7,-62.7188
-43.6,-61.0303
-43.5,-59.0856
-43.4,-56.9249
-43.3,-54.6857
-43.2,-52.6978
-43.1,-51.5240
-43.0,-51.6964
-42.9,-53.1992
-42.8,-55.4886
-42.7,-58.0083
-42.6,-60.4391
-42.5,-62.6496
-42.4,-64.6011
-42.3,-66.2950
-42.2,-67.7453
-42.1,-68.9690
-42.0,-69.9820
-41.9,-70.7977
