-60.0,-36.1693
-59.9,-36.3409
-59.8,-36.4993
-59.7,-36.6442
-59.6,-36.7755
-59.5,-36.8929
-59.4,-36.9961
-59.3,-37.0849
-59.2,-37.1590
-59.1,-37.2182
-59.0,-37.2622
-58.9,-37.2908
-58.8,-37.3035
-58.7,-37.3003
-58.6,-37.2807
-58.5,-37.2444
-58.4,-37.1911
-58.3,-37.1205
-58.2,-37.0320
-58.1,-36.9255
-58.0,-36.8003
-57.9,-36.6561
-57.8,-36.4925
-57.7,-36.3089
-57.6,-36.1049
-57.5,-35.8798
-57.4,-35.6332
-57.3,-35.3645
-57.2,-35.0732
-57.1,-34.7585
-57.0,-34.4201
-56.9,-34.0573
-56.8,-33.6696
-56.7,-33.2566
-56.6,-32.8178
-56.5,-32.3531
-56.4,-31.8624
-56.3,-31.3458
-56.2,-30.8041
-56.1,-30.2381
-56.0,-29.6497
-55.9,-29.0412
-55.8,-28.4162
-55.7,-27.7797
-55.6,-27.1381
-55.5,-26.5001
-55.4,-25.8766
-55.3,-25.2810
-55.2,-24.7293
-55.1,-24.2397
-55.0,-23.8318
-54.9,-23.5249
-54.8,-23.3364
-54.7,-23.2796
-54.6,-23.3615
-54.5,-23.5819
-54.4,-23.9335
-54.3,-24.4027
-54.2,-24.9720
-54.1,-25.6218
-54.0,-26.3325
-53.9,-27.0859
-53.8,-27.8659
-53.7,-28.6590
-53.6,-29.4543
-53.5,-30.2432
-53.4,-31.0190
-53.3,-31.7767
-53.2,-32.5127
-53.1,-33.2245
-53.0,-33.9102
-52.9,-34.5686
-52.8,-35.1992
-52.7,-35.8014
-52.6,-36.3753
-52.5,-36.9210
-52.4,-37.4385
-52.3,-37.9283
-52.2,-38.3907
-52.1,-38.8260
-52.0,-39.2347
-51.9,-39.6171
-51.8,-39.9735
-51.7,-40.3044
-51.6,-40.6101
-51.5,-40.8908
-51.4,-41.1467
-51.3,-41.3782
-51.2,-41.5854
-51.1,-41.7685
-51.0,-41.9274
-50.9,-42.0624
-50.8,-42.1734
-50.7,-42.2604
-50.6,-42.3234
-50.5,-42.3622
-50.4,-42.3766
-50.3,-42.3665
-50.2,-42.3316
-50.1,-42.2715
-50.0,-42.1860
-49.9,-42.0745
-49.8,-41.9366
-49.7,-41.7716
-49.6,-41.5790
-49.5,-41.3580
-49.4,-41.1078
-49.3,-40.8274
-49.2,-40.5159
-49.1,-40.1721
-49.0,-39.7945
-48.9,-39.3820
-48.8,-38.9327
-48.7,-38.4447
-48.6,-37.9162
-48.5,-37.3448
-48.4,-36.7279
-48.3,-36.0624
-48.2,-35.3450
-48.1,-34.5720
-48.0,-33.7389
-47.9,-32.8407
-47.8,-31.8716
-47.7,-30.8252
-47.6,-29.6937
-47.5,-28.4685
-47.4,-27.1398
-47.3,-25.6966
-47.2,-24.1271
-47.1,-22.4195
-47.0,-20.5650
-46.9,-18.5618
-46.8,-16.4266
-46.7,-14.2161
-46.6,-12.0627
-46.5,-10.2184
-46.4,-9.0477
-46.3,-8.8723
-46.2,-9.7253
-46.1,-11.3209
-46.0,-13.2852
-45.9,-15.3417
-45.8,-17.3386
-45.7,-19.2082
-45.6,-20.9284
-45.5,-22.4978
-45.4,-23.9245
-45.3,-25.2195
-45.2,-26.3942
-45.1,-27.4593
-45.0,-28.4246
-44.9,-29.2985
-44.8,-30.0884
-44.7,-30.8005
-44.6,-31.4402
-44.5,-32.0121
-44.4,-32.5202
-44.3,-32.9677
-44.2,-33.3576
-44.1,-33.6921
-44.0,-33.9733
-43.9,-34.2027
-43.8,-34.3816
-43.7,-34.5110
-43.6,-34.5917
-43.5,-34.6240
-43.4,-34.6081
-43.3,-34.5441
-43.2,-34.4317
-43.1,-34.2703
-43.0,-34.0592
-42.9,-33.7974
-42.8,-33.4838
-42.7,-33.1167
-42.6,-32.6945
-42.5,-32.2151
-42.4,-31.6763
-42.3,-31.0754
-42.2,-30.4097
-42.1,-29.6762
-42.0,-28.8719
-41.9,-27.9938
-41.8,-27.0397
-41.7,-26.0084
-41.6,-24.9007
-41.5,-23.7212
-41.4,-22.4810
-41.3,-21.2008
-41.2,-19.9174
-41.1,-18.6883
-41.0,-17.5972
-40.9,-16.7503
-40.8,-16.2583
-40.7,-16.2028
-40.6,-16.6024
-40.5,-17.4039
-40.4,-18.5066
-40.3,-19.7987
-40.2,-21.1842
-40.1,-22.5930
-40.0,-23.9787
-39.9,-25.3135
-39.8,-26.5823
-39.7,-27.7777
-39.6,-28.8976
-39.5,-29.9424
-39.4,-30.9142
-39.3,-31.8160
-39.2,-32.6511
-39.1,-33.4227
-39.0,-34.1340
-38.9,-34.7883
-38.8,-35.3882
-38.7,-35.9365
-38.6,-36.4355
-38.5,-36.8874
-38.4,-37.2942
-38.3,-37.6578
-38.2,-37.9798
-38.1,-38.2617
-38.0,-38.5050
-37.9,-38.7108
-37.8,-38.8804
-37.7,-39.0149
-37.6,-39.1152
-37.5,-39.1826
-37.4,-39.2177
-37.3,-39.2217
-37.2,-39.1953
-37.1,-39.1395
-37.0,-39.0551
-36.9,-38.9433
-36.8,-38.8048
-36.7,-38.6408
-36.6,-38.4524
-36.5,-38.2406
-36.4,-38.0069
-36.3,-37.7525
-36.2,-37.4790
-36.1,-37.1879
-36.0,-36.8809
-35.9,-36.5600
-35.8,-36.2270
-35.7,-35.8841
-35.6,-35.5334
-35.5,-35.1771
-35.4,-34.8173
-35.3,-34.4563
-35.2,-34.0961
-35.1,-33.7386
-35.0,-33.3854
-34.9,-33.0379
-34.8,-32.6970
-34.7,-32.3631
-34.6,-32.0362
-34.5,-31.7158
-34.4,-31.4006
-34.3,-31.0889
-34.2,-30.7785
-34.1,-30.4665
-34.0,-30.1499
-33.9,-29.8249
-33.8,-29.4875
-33.7,-29.1337
-33.6,-28.7589
-33.5,-28.3586
-33.4,-27.9284
-33.3,-27.4635
-33.2,-26.9595
-33.1,-26.4122
-33.0,-25.8177
-32.9,-25.1728
-32.8,-24.4753
-32.7,-23.7248
-32.6,-22.9230
-32.5,-22.0758
-32.4,-21.1945
-32.3,-20.2985
-32.2,-19.4185
-32.1,-18.5986
-32.0,-17.8977
-31.9,-17.3862
-31.8,-17.1352
-31.7,-17.1994
-31.6,-17.6001
-31.5,-18.3168
-31.4,-19.2949
-31.3,-20.4625
-31.2,-21.7483
-31.1,-23.0917
-31.0,-24.4469
-30.9,-25.7818
-30.8,-27.0754
-30.7,-28.3146
-30.6,-29.4921
-30.5,-30.6041
-30.4,-31.6493
-30.3,-32.6280
-30.2,-33.5411
-30.1,-34.3901
-30.0,-35.1769
-29.9,-35.9032
-29.8,-36.5709
-29.7,-37.1815
-29.6,-37.7367
-29.5,-38.2380
-29.4,-38.6865
-29.3,-39.0834
-29.2,-39.4296
-29.1,-39.7258
-29.0,-39.9727
-28.9,-40.1708
-28.8,-40.3203
-28.7,-40.4213
-28.6,-40.4740
-28.5,-40.4781
-28.4,-40.4334
-28.3,-40.3393
-28.2,-40.1955
-28.1,-40.0010
-28.0,-39.7550
-27.9,-39.4564
-27.8,-39.1041
-27.7,-38.6968
-27.6,-38.2330
-27.5,-37.7111
-27.4,-37.1295
-27.3,-36.4867
-27.2,-35.7810
-27.1,-35.0112
-27.0,-34.1766
-26.9,-33.2773
-26.8,-32.3147
-26.7,-31.2925
-26.6,-30.2176
-26.5,-29.1017
-26.4,-27.9632
-26.3,-26.8296
-26.2,-25.7394
-26.1,-24.7427
-26.0,-23.8989
-25.9,-23.2688
-25.8,-22.9023
-25.7,-22.8245
-25.6,-23.0274
-25.5,-23.4727
-25.4,-24.1029
-25.3,-24.8556
-25.2,-25.6739
-25.1,-26.5115
-25.0,-27.3342
-24.9,-28.1173
-24.8,-28.8447
-24.7,-29.5055
-24.6,-30.0930
-24.5,-30.6032
-24.4,-31.0336
-24.3,-31.3827
-24.2,-31.6494
-24.1,-31.8329
-24.0,-31.9323
-23.9,-31.9463
-23.8,-31.8733
-23.7,-31.7111
-23.6,-31.4569
-23.5,-31.1072
-23.4,-30.6574
-23.3,-30.1020
-23.2,-29.4344
-23.1,-28.6461
-23.0,-27.7275
-22.9,-26.6668
-22.8,-25.4506
-22.7,-24.0642
-22.6,-22.4923
-22.5,-20.7234
-22.4,-18.7576
-22.3,-16.6265
-22.2,-14.4330
-22.1,-12.4173
-22.0,-11.0071
-21.9,-10.6910
-21.8,-11.6432
-21.7,-13.5438
-21.6,-15.8920
-21.5,-18.3207
-21.4,-20.6432
-21.3,-22.7865
-21.2,-24.7328
-21.1,-26.4876
-21.0,-28.0646
-20.9,-29.4795
-20.8,-30.7472
-20.7,-31.8811
-20.6,-32.8926
-20.5,-33.7916
-20.4,-34.5862
-20.3,-35.2834
-20.2,-35.8889
-20.1,-36.4075
-20.0,-36.8430
-19.9,-37.1985
-19.8,-37.4765
-19.7,-37.6788
-19.6,-37.8067
-19.5,-37.8610
-19.4,-37.8418
-19.3,-37.7489
-19.2,-37.5815
-19.1,-37.3383
-19.0,-37.0174
-18.9,-36.6164
-18.8,-36.1321
-18.7,-35.5607
-18.6,-34.8972
-18.5,-34.1360
-18.4,-33.2702
-18.3,-32.2916
-18.2,-31.1904
-18.1,-29.9554
-18.0,-28.5736
-17.9,-27.0307
-17.8,-25.3123
-17.7,-23.4073
-17.6,-21.3145
-17.5,-19.0598
-17.4,-16.7300
-17.3,-14.5300
-17.2,-12.8352
-17.1,-12.1138
-17.0,-12.6108
-16.9,-14.1102
-16.8,-16.1470
-16.7,-18.3337
-16.6,-20.4546
-16.5,-22.4168
-16.4,-24.1913
-16.3,-25.7778
-16.2,-27.1872
-16.1,-28.4338
-16.0,-29.5319
-15.9,-30.4944
-15.8,-31.3330
-15.7,-32.0574
-15.6,-32.6762
-15.5,-33.1966
-15.4,-33.6247
-15.3,-33.9658
-15.2,-34.2243
-15.1,-34.4044
-15.0,-34.5093
-14.9,-34.5425
-14.8,-34.5067
-14.7,-34.4049
-14.6,-34.2401
-14.5,-34.0155
-14.4,-33.7347
-14.3,-33.4020
-14.2,-33.0225
-14.1,-32.6026
-14.0,-32.1499
-13.9,-31.6742
-13.8,-31.1869
-13.7,-30.7021
-13.6,-30.2358
-13.5,-29.8056
-13.4,-29.4303
-13.3,-29.1281
-13.2,-28.9150
-13.1,-28.8029
-13.0,-28.7978
-12.9,-28.8994
-12.8,-29.1005
-12.7,-29.3886
-12.6,-29.7473
-12.5,-30.1585
-12.4,-30.6037
-12.3,-31.0657
-12.2,-31.5291
-12.1,-31.9809
-12.0,-32.4100
-11.9,-32.8077
-11.8,-33.1668
-11.7,-33.4818
-11.6,-33.7484
-11.5,-33.9629
-11.4,-34.1228
-11.3,-34.2256
-11.2,-34.2695
-11.1,-34.2529
-11.0,-34.1741
-10.9,-34.0318
-10.8,-33.8244
-10.7,-33.5506
-10.6,-33.2087
-10.5,-32.7972
-10.4,-32.3146
-10.3,-31.7593
-10.2,-31.1299
-10.1,-30.4253
-10.0,-29.6453
-9.9,-28.7904
-9.8,-27.8631
-9.7,-26.8685
-9.6,-25.8161
-9.5,-24.7214
-9.4,-23.6085
-9.3,-22.5129
-9.2,-21.4835
-9.1,-20.5817
-9.0,-19.8763
-8.9,-19.4306
-8.8,-19.2863
-8.7,-19.4500
-8.6,-19.8904
-8.5,-20.5494
-8.4,-21.3584
-8.3,-22.2523
-8.2,-23.1778
-8.1,-24.0948
-8.0,-24.9757
-7.9,-25.8021
-7.8,-26.5627
-7.7,-27.2508
-7.6,-27.8632
-7.5,-28.3983
-7.4,-28.8559
-7.3,-29.2366
-7.2,-29.5414
-7.1,-29.7711
-7.0,-29.9270
-6.9,-30.0098
-6.8,-30.0204
-6.7,-29.9594
-6.6,-29.8272
-6.5,-29.6238
-6.4,-29.3492
-6.3,-29.0030
-6.2,-28.5849
-6.1,-28.0941
-6.0,-27.5297
-5.9,-26.8909
-5.8,-26.1769
-5.7,-25.3871
-5.6,-24.5214
-5.5,-23.5803
-5.4,-22.5661
-5.3,-21.4830
-5.2,-20.3387
-5.1,-19.1459
-5.0,-17.9243
-4.9,-16.7031
-4.8,-15.5231
-4.7,-14.4374
-4.6,-13.5086
-4.5,-12.8001
-4.4,-12.3630
