-112.3,20.0000
-110.0,20.0000
-108.7,20.0000
-112.7,20.0000
-115.7,20.0000
-114.0,20.0000
-104.9,20.0000
-28.3,20.0000
-103.4,20.0000
-111.0,20.0000
-110.7,20.0000
